Model Type: Base Actor Critic
Window Size: 10
Target KL: 0.002
Max LR: .1
Min LR: 1e-6
Actor Layers: 3
Critic Layers: 3
Action Type: Discrete
Max Positions: 3
Shares To Buy: 1000
Dropout: None
Unrealized Gain: Yes

step avg_rew ev_before ev_after act_loss crit_loss kl_dist avg_ent
143 5744.3600 0.8211  0.8191 0.0000  261.2046 0.0214 0.0001
144 15014.1200 0.8729  0.8746 -0.0000  271.8552 0.0000 0.0001
145 16739.5000 0.8884  0.8893 0.0001  349.8761 0.0000 0.0000
146 15079.5700 0.8860  0.8884 0.0000  328.5171 0.1262 0.0001
147 22087.1100 0.8624  0.8623 -0.0000  371.7832 0.0001 0.0001
148 1410.4800 0.8783  0.8786 0.0000  341.3492 0.0002 0.0001
149 -3403.6700 0.8929  0.8932 -0.0000  298.7869 0.0041 0.0001
150 3247.9000 0.8808  0.8870 0.0000  306.6895 0.0000 0.0000
151 69.3000 0.8854  0.8857 -0.0000  280.8654 0.0795 0.0001
152 9115.3000 0.8698  0.8746 0.0000  445.1647 0.0001 0.0000
153 13451.7000 0.8677  0.8695 0.0002  382.7786 0.0014 0.0001
154 -4008.9700 0.8791  0.8794 0.0004  341.4461 20.4642 0.0002
155 9831.9000 0.8908  0.8925 0.0000  316.9328 0.0002 0.0000
156 8992.8400 0.8890  0.8894 -0.0000  348.9819 4.3519 0.0001
157 10429.3100 0.8498  0.8554 -0.0000  309.0735 0.1228 0.0000
158 -1798.4000 0.9148  0.9173 0.0001  295.3738 0.0000 0.0001
159 8982.7000 0.8971  0.9001 0.0000  319.7393 0.0000 0.0001
160 13561.2300 0.8757  0.8780 -0.0000  292.8389 0.1839 0.0002
161 -6644.8200 0.9033  0.9034 0.0000  303.5219 0.1274 0.0000
162 2713.7200 0.8411  0.8515 0.0002  247.5306 0.4095 0.0002
163 8405.0500 0.8930  0.8919 0.0000  281.6672 0.0063 0.0003
164 12284.7000 0.8557  0.8560 0.0000  339.7986 0.0000 0.0001
165 -4938.9100 0.8500  0.8504 0.0000  345.1596 0.0000 0.0001
166 -3094.4100 0.7757  0.8013 -0.0000  305.8346 0.0164 0.0000
167 13846.2100 0.8889  0.8891 0.0001  294.3154 0.0004 0.0000
168 -5050.0900 0.8762  0.8894 0.0001  351.3147 0.1496 0.0001
169 2477.1400 0.8346  0.8339 0.0000  318.9031 0.0569 0.0001
170 6985.1100 0.8655  0.8657 0.0001  341.9252 0.0000 0.0001
171 -3446.5400 0.7429  0.7422 -0.0001  702.0968 0.0000 0.0001
172 764.6000 0.8466  0.8468 -0.0000  305.5650 0.0000 0.0001
173 2080.6000 0.9005  0.8990 0.0000  316.6385 0.0001 0.0000
174 275.8400 0.8873  0.8865 -0.0000  282.0719 0.0012 0.0002
175 7767.4000 0.8407  0.8442 -0.0011  385.0526 260.7144 0.0002
176 -4869.7800 0.9108  0.9113 -0.0000  265.2680 0.0199 0.0001
177 15002.3400 0.8626  0.8628 -0.0000  292.6993 0.0174 0.0001
178 7754.2000 0.8747  0.8744 0.0000  279.0932 0.0002 0.0001
179 18855.8000 0.8794  0.8795 0.0000  372.3790 0.0000 0.0000
180 28683.5800 0.8862  0.8861 0.0000  267.9424 0.0536 0.0001
181 888.6100 0.7474  0.7452 0.0000  279.9361 0.2118 0.0000
182 8150.0300 0.8687  0.8694 -0.0006  324.9299 7.6527 0.0002
183 460.3300 0.8745  0.8814 -0.0000  286.5999 0.2061 0.0001
184 11268.1000 0.8706  0.8746 0.0000  313.7001 0.0152 0.0001
185 -1490.1000 0.8786  0.8783 -0.0000  313.9703 0.0253 0.0000
186 -1109.2000 0.8906  0.8926 -0.0015  333.8917 0.0046 0.0002
187 5273.5200 0.8264  0.8271 0.0007  349.5726 0.0122 0.0002
188 283.8900 0.9015  0.9006 -0.0001  202.5018 0.0053 0.0002
189 1054.0200 0.9017  0.9025 0.0020  318.5392 0.0985 0.0003
190 -1197.7000 0.9214  0.9221 -0.0001  216.3260 0.0023 0.0001
191 0.0000 0.6575  0.6546 -0.0000  201.9170 0.0000 0.0000
192 9830.7000 0.9010  0.9012 0.0000  377.8069 0.0003 0.0002
193 7498.7000 0.8831  0.8833 0.0001  356.2060 0.0026 0.0001
194 3835.1000 0.8596  0.8603 0.0008  377.0700 0.0952 0.0002
195 12357.6800 0.8935  0.8940 0.0000  374.2224 0.0001 0.0000
196 -2657.6100 0.8645  0.8674 0.0000  271.0070 0.0074 0.0001
197 7599.8100 0.8842  0.8844 0.0001  316.7798 0.0186 0.0000
198 -15539.6000 0.9041  0.9040 0.0000  330.5631 0.0000 0.0001
199 -1467.6900 0.8496  0.8520 0.0000  320.0464 0.0005 0.0001
100 -3711.6100 0.8606  0.8621 0.0008  227.6100 0.5451 0.0001
101 -11308.9900 0.8450  0.8457 -0.0000  327.6060 0.2564 0.0001
102 9196.5000 0.8949  0.8956 -0.0004  386.9083 0.0000 0.0001
103 6830.6800 0.5878  0.5915 -0.0003  532.1843 0.0002 0.0004
104 92.8100 0.8976  0.8979 -0.0002  294.1778 0.0165 0.0001
105 23581.3400 0.8447  0.8450 -0.0000  323.8321 0.0008 0.0001
106 10645.8000 0.8801  0.8810 -0.0000  335.3304 0.0159 0.0001
107 11780.6700 0.8978  0.8976 0.0000  279.2730 0.0011 0.0000
108 6688.0700 0.6206  0.6223 -0.0000  372.5731 0.0150 0.0001
109 9522.0000 0.7678  0.7750 -0.0003  454.9371 0.0003 0.0001
110 7321.0200 0.6229  0.6229 0.0000  391.0862 0.0075 0.0003
111 3141.2700 0.8770  0.8779 -0.0000  314.0812 0.0000 0.0000
112 268.3800 0.8880  0.8884 -0.0000  215.5050 0.0106 0.0001
113 -13864.6900 0.8950  0.8954 -0.0001  302.5325 0.0012 0.0003
114 8986.7300 0.7324  0.7333 -0.0000  325.0510 0.0000 0.0000
115 1430.2700 0.8823  0.8824 -0.0000  343.4008 0.0000 0.0002
116 17836.2000 0.8489  0.8496 -0.0000  316.3965 0.0000 0.0000
117 6649.7400 0.8228  0.8233 0.0007  456.0511 0.0017 0.0006
118 1157.7200 0.9136  0.9137 0.0009  306.9623 0.3468 0.0003
119 18685.3600 0.8537  0.8539 0.0008  317.9261 0.0103 0.0000
120 374.9000 0.8857  0.8862 0.0001  305.0690 0.0000 0.0001
121 7931.8000 0.8545  0.8570 -0.0005  340.2745 0.3907 0.0002
122 9369.0200 0.8654  0.8689 0.0000  296.8576 0.0078 0.0000
123 6438.3600 0.8809  0.8817 -0.0001  328.2617 0.0000 0.0002
124 9135.7300 0.8497  0.8504 0.0000  371.3467 0.0000 0.0000
125 -7116.1100 0.8611  0.8610 0.0000  304.5519 0.0034 0.0002
126 8158.8100 0.8809  0.8812 -0.0002  372.1974 0.0713 0.0002
127 -9310.9900 0.8825  0.8835 0.0000  269.1089 0.0001 0.0001
128 -1190.1800 0.6981  0.6958 0.0001  239.1446 0.0609 0.0002
129 17517.2500 0.8700  0.8694 0.0000  286.7924 0.0000 0.0000
130 19899.8200 0.8639  0.8706 0.0001  357.0656 0.0058 0.0000
131 0.0000 0.7096  0.7071 -0.0004  245.7527 0.3985 0.0001
132 9223.8000 0.8745  0.8751 -0.0002  321.7088 0.0004 0.0001
133 -645.8000 0.8880  0.8877 -0.0000  302.7169 0.0185 0.0000
134 12361.2100 0.8733  0.8748 -0.0000  328.5367 0.0005 0.0001
135 2399.6300 0.7794  0.7888 -0.0000  312.5770 0.0058 0.0002
136 -995.1000 0.8925  0.8922 -0.0002  312.6131 0.0192 0.0002
137 -11236.6700 0.8551  0.8578 -0.0000  268.9744 0.0000 0.0001
138 7513.6000 0.7786  0.7773 -0.0001  412.0977 0.0014 0.0001
139 3294.2200 0.8953  0.8940 0.0003  300.6854 0.0002 0.0001
140 30342.7300 0.9143  0.9141 -0.0000  262.2187 0.0031 0.0003
141 7992.4300 0.7006  0.7026 0.0001  490.0658 0.0011 0.0008
142 -9184.5000 0.6193  0.6225 0.0000  323.4633 0.0124 0.0002
143 -6793.2800 0.8977  0.9028 0.0000  218.4145 0.0002 0.0002
144 -10416.8000 0.8721  0.8781 0.0001  301.9836 0.0035 0.0003
145 7727.8300 0.8644  0.8599 -0.0000  269.6077 0.0006 0.0001
146 15303.0800 0.8240  0.8223 0.0000  291.5302 0.0000 0.0001
147 3642.8300 0.8989  0.8978 -0.0000  208.0816 0.0003 0.0001
148 162.6200 0.9013  0.9007 -0.0000  346.2389 0.0000 0.0000
149 -2105.1100 0.8538  0.8550 0.0010  410.8442 0.2001 0.0006
150 -5763.3300 0.8917  0.8924 0.0002  317.2480 0.1751 0.0001
151 17674.9000 0.9007  0.9009 0.0011  322.8738 0.0042 0.0001
152 13856.8000 0.8881  0.8888 0.0000  298.8375 0.0492 0.0003
153 -2816.7000 0.9036  0.9044 -0.0000  333.1211 0.0001 0.0001
154 4510.6100 0.9036  0.9034 0.0000  335.6659 0.0378 0.0001
155 3188.4000 0.7865  0.7893 -0.0000  413.8852 0.0000 0.0001
156 -5294.2900 0.8748  0.8753 0.0002  320.4579 0.0163 0.0001
157 5477.4000 0.8981  0.8977 0.0000  271.8835 0.0000 0.0001
158 6913.6700 0.8772  0.8768 0.0001  246.1086 0.0000 0.0001
159 1360.2000 0.8664  0.8715 0.0000  447.5758 0.0069 0.0001
160 9084.2200 0.8648  0.8651 0.0001  307.7578 0.0697 0.0002
161 7696.4100 0.8948  0.8954 0.0001  315.7208 0.0000 0.0001
162 1915.6000 0.8808  0.8816 0.0002  317.8205 0.0396 0.0002
163 3984.1500 0.8842  0.8855 0.0001  301.4706 0.0001 0.0000
164 -1269.5600 0.8191  0.8204 0.0001  312.9633 0.2848 0.0002
165 -5382.5700 0.8925  0.8930 -0.0000  262.1233 0.0182 0.0000
166 -1573.7800 0.9170  0.9174 -0.0000  332.0254 0.0002 0.0000
167 -8696.9100 0.7222  0.7251 0.0000  395.6757 0.1403 0.0001
168 6429.2400 0.8054  0.8080 0.0000  500.3917 0.0000 0.0001
169 -3597.2400 0.9028  0.9072 0.0000  182.4793 0.0445 0.0002
170 -3084.8200 0.8752  0.8753 0.0000  242.5467 0.0077 0.0001
171 12979.8000 0.8991  0.8996 -0.0001  341.8800 0.0014 0.0001
172 -4693.4300 0.8463  0.8455 -0.0000  300.6666 0.0001 0.0002
173 4390.6000 0.8215  0.8234 0.0003  300.6342 0.0284 0.0001
174 -5608.2300 0.8941  0.8944 -0.0001  304.9392 0.0010 0.0002
175 5032.2000 0.8183  0.8189 -0.0002  432.8004 0.0629 0.0002
176 -7106.0000 0.8789  0.8793 0.0007  240.5078 0.0009 0.0002
177 1218.2000 0.8959  0.8960 -0.0000  376.7832 0.0000 0.0001
178 -7718.0200 0.8627  0.8633 -0.0009  281.3407 0.0689 0.0002
179 10285.7000 0.8576  0.8578 0.0000  314.7924 0.0034 0.0000
180 -4557.2200 0.8691  0.8700 0.0000  276.7529 0.0054 0.0001
181 1999.9700 0.8958  0.8963 0.0000  290.7492 0.0008 0.0002
182 3541.2300 0.6879  0.6932 -0.0001  537.0512 0.0007 0.0008
183 -4276.2900 0.6482  0.6542 -0.0003  598.0647 0.0002 0.0006
184 6603.8700 0.8971  0.8952 -0.0001  297.2096 0.0348 0.0001
185 -3468.4650 0.8985  0.8945 0.0001  317.1123 0.0000 0.0001
186 9401.8000 0.8631  0.8627 -0.0000  321.3576 0.0002 0.0003
187 0.0000 0.6854  0.6814 0.0000  331.0927 0.0000 0.0000
188 -10926.7200 0.8548  0.8578 0.0000  366.0227 0.0202 0.0001
189 -994.9900 0.8489  0.8525 0.0003  421.6072 0.0001 0.0001
190 10362.4000 0.8832  0.8914 0.0001  285.2860 0.0000 0.0001
191 697.3100 0.8004  0.8013 0.0000  361.1085 0.0090 0.0001
192 10578.0200 0.8887  0.8890 -0.0004  316.2050 0.0554 0.0001
193 7903.2000 0.8444  0.8440 0.0002  412.7092 0.0402 0.0001
194 6704.2000 0.8952  0.8954 0.0002  326.1874 0.0000 0.0001
195 5808.9300 0.8901  0.8894 -0.0010  279.2231 2.7793 0.0003
196 4674.9100 0.8673  0.8674 -0.0001  341.9503 0.1173 0.0001
197 7376.2400 0.8167  0.8174 0.0019  331.3553 0.0025 0.0010
198 13787.2000 0.8634  0.8637 -0.0000  353.2787 0.0863 0.0001
199 351.5100 0.6918  0.6907 0.0004  236.5401 0.0005 0.0003
100 -4972.5500 0.9044  0.9041 0.0009  220.7566 0.0008 0.0002
101 7627.6000 0.8638  0.8644 0.0009  347.7391 0.0195 0.0000
102 7245.2100 0.8719  0.8810 -0.0000  357.3664 0.0063 0.0001
103 -13761.6200 0.8980  0.8983 0.0001  305.5560 0.0002 0.0002
104 5668.7000 0.8753  0.8735 0.0000  390.4036 0.0068 0.0000
105 8524.5700 0.8511  0.8542 0.0000  303.3521 0.0007 0.0002
106 -10638.1000 0.8947  0.8953 0.0000  273.2303 0.0000 0.0001
107 -15352.6600 0.9031  0.9037 0.0000  316.1171 0.0004 0.0001
108 6663.1000 0.8833  0.8828 0.0001  368.9111 0.0246 0.0001
109 -13252.2700 0.8861  0.8860 -0.0000  330.1039 0.0001 0.0002
110 -7751.4900 0.8089  0.8182 0.0001  328.1943 0.0001 0.0001
111 5787.9000 0.8875  0.8879 0.0000  351.6331 0.0008 0.0000
112 -2588.8900 0.9059  0.9058 -0.0004  326.7204 1.6041 0.0002
113 -4308.9800 0.8873  0.8885 0.0000  308.7974 0.0693 0.0000
114 -870.7400 0.8435  0.8446 -0.0004  310.0297 0.2630 0.0002
115 -3587.1300 0.8555  0.8622 0.0006  239.4554 0.0169 0.0002
116 11663.4000 0.8218  0.8261 -0.0000  417.6147 0.0000 0.0000
117 7494.0200 0.8283  0.8276 -0.0000  328.7367 0.0112 0.0001
118 6847.3000 0.8818  0.8809 -0.0000  361.9868 0.0000 0.0000
119 18146.8400 0.8818  0.8826 -0.0000  320.5717 0.0003 0.0003
120 2192.8300 0.8903  0.8999 -0.0001  218.5174 0.0099 0.0001
121 2896.9200 0.7935  0.7964 -0.0001  322.2855 0.0670 0.0002
122 9098.2000 0.7715  0.7777 0.0000  397.2733 0.0000 0.0002
123 6670.2100 0.9019  0.9013 0.0000  275.1374 0.0001 0.0002
124 711.0000 0.8783  0.8808 0.0001  278.5463 0.0023 0.0001
125 745.2100 0.9031  0.9052 -0.0000  332.6578 0.0000 0.0000
126 -1945.6200 0.8515  0.8526 0.0000  310.3664 0.0003 0.0002
127 -1264.6000 0.9152  0.9178 0.0000  321.6302 0.0001 0.0001
128 1812.7100 0.8950  0.8969 -0.0001  247.5201 0.3805 0.0001
129 -5091.2300 0.8545  0.8570 -0.0000  259.3617 0.0215 0.0003
130 20721.3000 0.8525  0.8546 0.0000  267.8674 0.0006 0.0002
131 17012.2000 0.8685  0.8692 -0.0002  250.6478 0.0014 0.0002
132 -294.9000 0.9032  0.9034 0.0000  299.9036 0.0000 0.0001
133 1193.2200 0.9009  0.9011 0.0000  290.1999 0.0000 0.0000
134 7377.3100 0.8819  0.8817 -0.0000  323.8252 0.0006 0.0001
135 5004.0600 0.6428  0.6434 0.0000  417.8646 0.0007 0.0001
136 12863.0100 0.8954  0.8947 0.0002  310.0125 0.1309 0.0002
137 8584.0300 0.7590  0.7607 0.0000  400.6577 0.0130 0.0002
138 7902.5000 0.8223  0.8219 -0.0000  306.2488 0.0000 0.0000
139 -964.0800 0.8893  0.8907 0.0021  285.1049 1.4870 0.0000
140 -2747.0400 0.8799  0.8794 -0.0009  185.2232 0.7586 0.0002
141 18472.4000 0.8803  0.8802 0.0001  377.2050 0.0007 0.0001
142 8780.3900 0.9056  0.9069 -0.0000  254.0961 0.0006 0.0003
143 4947.1100 0.8388  0.8429 -0.0001  307.3167 0.0002 0.0001
144 -4457.5400 0.9050  0.9071 0.0000  249.1500 0.0012 0.0001
145 20051.6200 0.8665  0.8670 -0.0000  337.2799 0.0000 0.0000
146 10712.3500 0.6718  0.6746 -0.0008  462.7235 0.0296 0.0004
147 -9172.5000 0.8916  0.8913 -0.0004  240.1821 0.0071 0.0002
148 2826.0200 0.8772  0.8771 -0.0000  295.2903 0.0011 0.0001
149 5799.5000 0.8891  0.8889 -0.0000  274.8865 0.0007 0.0002
150 -12213.5300 0.8553  0.8569 -0.0000  240.6199 0.0086 0.0001
151 876.5500 0.9159  0.9164 0.0001  233.5395 0.0002 0.0003
152 7991.1000 0.8889  0.8897 -0.0001  269.2363 0.0015 0.0003
153 11393.0000 0.8056  0.8171 0.0000  422.4281 0.0000 0.0001
154 7170.6000 0.8914  0.8925 -0.0000  330.0396 0.0005 0.0001
155 12534.0200 0.8673  0.8693 0.0005  347.2048 0.0587 0.0003
156 3263.6400 0.9038  0.9046 0.0000  261.3242 0.0000 0.0001
157 6607.4700 0.7548  0.7546 0.0000  291.4389 0.0461 0.0000
158 8198.5400 0.8803  0.8802 0.0000  321.9972 0.0005 0.0001
159 5384.7500 0.8351  0.8386 0.0000  292.8825 0.0050 0.0001
160 -5503.3000 0.8500  0.8503 0.0000  339.1967 0.0321 0.0000
161 6801.5000 0.8270  0.8537 -0.0003  398.0697 4.7530 0.0001
162 -227.0400 0.9042  0.9050 0.0000  309.9318 0.0146 0.0001
163 1841.4800 0.8192  0.8203 0.0000  335.5386 0.0001 0.0002
164 2348.2900 0.7219  0.7234 0.0000  381.4537 0.0057 0.0000
165 -12837.9700 0.8477  0.8479 -0.0000  288.2563 0.0015 0.0000
166 6037.5000 0.8696  0.8678 -0.0000  401.3577 0.0002 0.0001
167 -3861.6900 0.8947  0.8943 -0.0002  354.8211 0.0329 0.0001
168 4553.2100 0.8546  0.8554 -0.0000  292.0626 0.0001 0.0000
169 13210.6200 0.7817  0.7872 -0.0000  303.9442 0.0000 0.0000
170 9456.5000 0.7970  0.7995 -0.0000  282.0190 0.0537 0.0002
171 4539.9000 0.8890  0.8895 0.0001  302.6338 0.0000 0.0002
172 5922.9000 0.8686  0.8712 -0.0000  328.6683 0.0136 0.0000
173 -7828.1800 0.8684  0.8710 0.0000  211.3733 0.0005 0.0001
174 -672.4500 0.8899  0.8909 -0.0000  233.8186 0.0038 0.0001
175 10805.1100 0.8399  0.8417 0.0001  344.1586 0.0188 0.0001
176 -6354.8900 0.8766  0.8796 0.0001  301.0661 0.0000 0.0001
177 1548.6000 0.8890  0.8884 0.0002  377.1430 0.0868 0.0002
178 4603.7300 0.8897  0.8904 -0.0002  277.0143 0.1056 0.0001
179 11526.0900 0.8891  0.8906 -0.0000  265.8778 0.0143 0.0002
180 2073.8700 0.8964  0.8988 0.0000  270.3239 0.0000 0.0001
181 -8948.6000 0.7545  0.7532 -0.0000  611.6117 0.0000 0.0000
182 4200.0400 0.8454  0.8472 -0.0000  360.6027 0.0004 0.0002
183 9705.2700 0.8975  0.8970 0.0000  274.1438 0.0255 0.0002
184 6343.0000 0.8896  0.8891 0.0004  285.6628 0.0001 0.0003
185 14089.3300 0.8855  0.8861 -0.0000  280.9196 0.0032 0.0001
186 6833.7000 0.8536  0.8528 0.0011  424.3435 0.1398 0.0003
187 -5093.8700 0.9068  0.9071 -0.0000  284.6009 0.0000 0.0000
188 -3473.0000 0.9125  0.9124 -0.0000  289.9097 0.0003 0.0002
189 414.2100 0.8839  0.8854 -0.0000  272.9854 0.0112 0.0001
190 -3805.7000 0.8799  0.8836 -0.0000  318.7757 0.0238 0.0001
191 1317.2000 0.9235  0.9244 0.0000  289.7115 0.0000 0.0000
192 5320.3400 0.8979  0.8992 0.0003  236.4559 2.4546 0.0002
193 2824.1700 0.8536  0.8549 0.0002  283.8680 0.3995 0.0002
194 -9403.4100 0.8105  0.8172 -0.0000  330.9164 0.0614 0.0001
195 20708.9400 0.8852  0.8869 -0.0000  297.3864 0.0281 0.0001
196 -5307.2100 0.8843  0.8868 -0.0000  273.7917 0.0146 0.0001
197 3943.6300 0.7611  0.7625 -0.0000  336.9686 0.0013 0.0003
198 4398.5300 0.9032  0.9031 -0.0000  305.1051 0.0000 0.0000
199 2704.4000 0.8938  0.8937 0.0000  433.2818 0.0000 0.0000
100 7916.5100 0.9041  0.9037 0.0000  287.3118 0.0000 0.0001
101 -6571.7700 0.9015  0.9018 -0.0000  233.6372 0.0005 0.0002
102 -9043.8000 0.9135  0.9143 0.0002  273.2853 0.0000 0.0001
103 -2870.8400 0.8785  0.8806 0.0000  325.5988 0.0001 0.0001
104 24480.7500 0.8310  0.8341 0.0003  353.9285 0.2397 0.0002
105 -403.1400 0.8975  0.8987 0.0000  279.9237 0.0004 0.0001
106 -9920.9000 0.8995  0.8995 0.0001  289.0984 0.0506 0.0001
107 9593.1100 0.9170  0.9173 -0.0022  302.2821 1.2398 0.0003
108 -7643.9500 0.6717  0.6755 0.0000  346.7376 0.2765 0.0002
109 -3677.4900 0.9045  0.9051 0.0001  324.6202 0.0008 0.0001
110 -7040.7700 0.8500  0.8501 -0.0000  319.6648 0.0060 0.0001
111 18006.1100 0.8805  0.8808 -0.0007  300.7463 1.6959 0.0002
112 7554.0300 0.8690  0.8694 -0.0000  357.9212 0.0376 0.0000
113 -2431.1500 0.8419  0.8435 0.0001  287.0161 0.1415 0.0003
114 8860.5100 0.8659  0.8662 0.0023  455.0967 0.0006 0.0009
115 -4957.9200 0.5474  0.5471 0.0000  390.8360 0.0319 0.0000
116 0.0000 0.6733  0.6736 -0.0005  213.6942 0.0004 0.0002
117 -4790.7000 0.9020  0.9024 -0.0000  321.1769 0.0000 0.0001
118 4721.0000 0.8932  0.8928 0.0000  258.7991 0.0000 0.0000
119 21076.5800 0.8895  0.8896 -0.0011  293.8298 0.3264 0.0002
120 11166.5000 0.8472  0.8486 0.0000  395.3218 0.0000 0.0000
121 7578.6000 0.9008  0.9012 -0.0009  379.3307 0.0065 0.0001
122 -1684.1000 0.8520  0.8539 0.0002  346.8280 0.0015 0.0001
123 2820.2100 0.8294  0.8297 -0.0000  349.3543 0.0120 0.0001
124 932.6100 0.8910  0.8912 -0.0000  251.0426 0.0000 0.0001
125 -8425.3200 0.6791  0.6807 0.0003  409.2911 0.8488 0.0004
126 8553.0000 0.8675  0.8676 -0.0002  315.7661 0.0001 0.0003
127 -6443.6500 0.7179  0.7252 0.0014  468.8536 0.2153 0.0007
128 13859.2700 0.8774  0.8771 0.0000  296.5237 0.0000 0.0001
129 -12660.5800 0.4233  0.4217 -0.0002  329.2551 0.0239 0.0001
130 11786.3000 0.9040  0.9039 0.0005  320.8730 0.0045 0.0003
131 996.7200 0.7800  0.7805 -0.0000  364.4268 0.0002 0.0001
132 8837.1000 0.8956  0.8984 -0.0000  363.7216 0.0001 0.0000
133 -7245.8900 0.9274  0.9277 0.0001  197.1824 0.0049 0.0003
134 -1616.3600 0.8625  0.8642 -0.0000  299.4076 0.0000 0.0002
135 1370.7000 0.8731  0.8748 0.0000  328.2674 0.0013 0.0000
136 -4725.0700 0.8987  0.8999 0.0003  276.2909 0.1020 0.0002
137 2667.1200 0.8553  0.8553 -0.0000  316.4713 0.0001 0.0001
138 8174.1400 0.8992  0.8994 0.0000  359.1496 0.0003 0.0000
139 -8871.1200 0.8716  0.8722 0.0000  291.8564 0.0276 0.0002
140 4214.2500 0.8749  0.8747 0.0001  318.5945 0.5228 0.0004
141 15484.0000 0.7919  0.7931 0.0032  450.7690 0.0177 0.0006
142 8453.1100 0.8244  0.8245 0.0005  419.4502 0.0205 0.0001
143 -7294.9400 0.8882  0.8883 -0.0001  275.0609 0.0004 0.0002
144 25502.4800 0.8451  0.8482 -0.0000  347.0808 0.0013 0.0001
145 1304.6100 0.9010  0.9021 -0.0004  279.2499 0.1023 0.0002
146 -8201.4000 0.8823  0.8825 -0.0000  360.1509 0.0009 0.0001
147 8930.8000 0.8900  0.8907 -0.0003  301.3816 0.0223 0.0001
148 -6229.1000 0.8867  0.8889 -0.0000  315.9632 0.0111 0.0001
149 6717.4600 0.7945  0.7950 -0.0047  404.0733 0.0013 0.0009
150 10096.2000 0.8665  0.8661 0.0000  350.4058 0.0000 0.0000
151 14698.2200 0.9014  0.9020 -0.0000  329.5663 0.0000 0.0001
152 -660.8800 0.7331  0.7293 -0.0000  357.0749 0.0000 0.0000
153 22559.4600 0.8886  0.8885 -0.0000  242.9696 0.0006 0.0001
154 6757.0700 0.9054  0.9056 0.0000  273.8106 0.0000 0.0001
155 10055.5000 0.9063  0.9062 -0.0008  331.3709 0.0371 0.0001
156 0.0000 0.6723  0.6668 -0.0000  255.6411 0.0000 0.0000
157 4660.0400 0.8881  0.8881 0.0002  325.3392 0.0001 0.0003
158 4161.7000 0.8710  0.8851 -0.0001  395.3254 0.0018 0.0001
159 -4667.3400 0.7198  0.7225 0.0000  273.0504 0.0015 0.0002
160 -1553.6800 0.9069  0.9071 -0.0000  331.9640 0.0002 0.0000
161 -4742.7900 0.8361  0.8358 -0.0000  291.1607 0.1748 0.0001
162 9560.0600 0.9060  0.9062 -0.0000  296.7602 0.0000 0.0001
163 9417.3000 0.8718  0.8719 -0.0007  318.9141 0.0595 0.0001
164 15190.1300 0.8948  0.8950 0.0001  296.2510 0.0018 0.0003
165 8860.0100 0.8147  0.8164 0.0001  426.7279 0.0001 0.0000
166 8333.1800 0.8674  0.8710 -0.0000  322.4098 0.0072 0.0001
167 4625.8500 0.8996  0.8996 0.0005  339.0291 0.1522 0.0001
168 2015.1800 0.8359  0.8394 0.0000  371.0083 0.1695 0.0001
169 11273.3300 0.8586  0.8608 -0.0000  331.6384 0.0697 0.0002
170 3488.6500 0.8806  0.8794 -0.0001  305.0391 0.0163 0.0002
171 2714.4900 0.8795  0.8815 0.0000  228.2369 0.0015 0.0002
172 -2689.0600 0.5243  0.5280 0.0007  392.2859 0.0002 0.0005
173 3054.5900 0.6865  0.6888 -0.0003  466.3511 0.0000 0.0002
174 15343.6200 0.8509  0.8528 -0.0000  297.7868 0.0004 0.0001
175 23420.1300 0.8650  0.8675 0.0000  273.7025 0.0019 0.0000
176 3231.0000 0.8475  0.8474 -0.0000  356.2095 0.0000 0.0001
177 10930.1500 0.6283  0.6319 0.0004  430.1540 0.0007 0.0001
178 7007.1000 0.8047  0.8047 -0.0000  382.4604 0.0000 0.0000
179 9039.0900 0.8376  0.8392 0.0000  362.0863 0.0131 0.0002
180 3240.6000 0.8120  0.8148 0.0001  412.2866 0.0000 0.0000
181 -14026.8600 0.8364  0.8384 -0.0001  311.0258 2.2594 0.0002
182 10698.0500 0.8416  0.8497 -0.0004  260.3388 4.4799 0.0001
183 18751.5900 0.9057  0.9084 -0.0003  322.6908 0.0528 0.0001
184 -6941.7800 0.9031  0.9019 0.0000  293.3505 0.0242 0.0000
185 5727.7700 0.8980  0.9001 0.0000  242.6124 0.0231 0.0002
186 -1334.4900 0.8630  0.8690 0.0000  319.6119 0.0000 0.0000
187 12109.0100 0.8976  0.9019 0.0006  312.7055 0.0002 0.0001
188 17121.7000 0.8338  0.8347 -0.0000  296.0979 0.0002 0.0001
189 3599.0700 0.7077  0.7091 -0.0015  494.9113 0.3847 0.0005
190 -3903.5000 0.8608  0.8645 -0.0000  419.9827 0.0833 0.0000
191 8798.0000 0.8890  0.8888 0.0000  329.0117 0.0000 0.0000
192 -4914.5600 0.8985  0.8988 0.0000  348.9499 0.0000 0.0000
193 3076.7000 0.8699  0.8750 0.0000  299.6133 0.0906 0.0002
194 3392.8100 0.7801  0.7980 0.0000  259.1557 0.0038 0.0001
195 2624.4000 0.8957  0.8970 0.0000  370.0511 0.0005 0.0000
196 -514.7000 0.9006  0.9018 0.0002  340.6902 0.0577 0.0001
197 -3395.6000 0.9095  0.9096 -0.0000  328.7586 0.0000 0.0000
198 -14453.1500 0.9076  0.9058 -0.0001  209.2509 0.0091 0.0000
199 21135.1400 0.9086  0.9082 0.0000  253.9068 0.0000 0.0000
