Model Type: Base Actor Critic
Window Size: 10
Target KL: 0.002
Max LR: .1
Min LR: 1e-6
Actor Layers: 3
Critic Layers: 3
Action Type: Discrete
Max Positions: 3
Shares To Buy: 1000


step avg_rew ev_before ev_after act_loss crit_loss kl_dist avg_ent
165 1482.1000 0.0484  0.0484 0.0000  173.8393 0.0000 0.0000
166 0.0000 0.5711  0.5633 0.0000  0.5389 0.0000 0.0000
167 0.0000 0.6246  0.6207 0.0000  0.6890 0.0000 0.0000
168 -1197.9200 -0.0352  -0.0352 0.0000  224.6458 5671.5020 0.0000
169 0.0000 0.6375  0.6377 0.0000  0.3152 0.0000 0.0000
170 0.0000 0.6372  0.6362 0.0000  0.3339 0.0000 0.0000
171 0.0000 0.7137  0.7127 0.0000  0.4733 0.0000 0.0000
172 5105.5100 0.0698  0.0731 0.0000  152.1475 314461.6875 0.0000
173 1235.5600 0.0583  0.0629 0.0000  109.5419 662.9197 0.0000
174 0.0000 0.6403  0.6372 0.0000  0.4057 0.0000 0.0000
175 2056.3800 0.0094  0.0098 0.0000  159.5764 1761.3951 0.0000
176 0.0000 0.7577  0.7550 0.0000  0.3641 0.0000 0.0000
177 -1580.8900 0.1198  0.1224 0.0000  153.7388 20.5932 0.0000
178 -1213.6100 -0.0134  -0.0137 0.0000  208.1949 0.0000 0.0000
179 -54.5400 0.0474  0.0465 0.0000  2.9845 0.0000 0.0000
180 278.6400 0.0059  0.0073 0.0000  93.3688 14724.2148 0.0000
181 1098.7800 0.0233  0.0235 0.0000  219.4692 231.7626 0.0000
182 4437.1900 0.1121  0.1127 0.0000  210.3268 1947.1296 0.0000
183 -1390.6700 -0.0177  -0.0176 0.0000  172.1789 506.6971 0.0000
184 1213.4000 0.0190  0.0253 -0.0000  204.5293 7.9714 0.0000
185 548.4300 0.0026  0.0029 0.0000  170.0193 0.0000 0.0000
186 -420.5100 -0.0275  -0.0263 0.0000  170.9909 0.0000 0.0000
187 3310.1400 0.1166  0.1170 0.0000  173.0874 0.4044 0.0000
188 1929.5100 0.0666  0.0671 -0.0000  256.3707 117.6304 0.0000
189 0.0000 0.7174  0.7152 0.0000  0.2199 0.0000 0.0000
190 -140.6800 0.0720  0.0721 0.0000  6.5306 0.0000 0.0000
191 -397.1500 0.0076  0.0082 0.0000  84.6534 16.8844 0.0000
192 3012.7500 0.2221  0.2213 0.0000  92.0108 0.0000 0.0000
193 0.0000 0.7085  0.7068 0.0000  0.2496 0.0000 0.0000
194 0.0000 0.7145  0.7081 0.0000  0.2003 0.0000 0.0000
195 1876.4500 0.0260  0.0268 0.0000  207.9623 0.0000 0.0000
196 2485.1100 0.0399  0.0398 0.0000  223.2349 0.0000 0.0000
197 74.9100 0.0302  0.0307 0.0000  206.6898 40.8359 0.0000
198 182.7700 0.0470  0.0477 0.0000  20.5243 0.0000 0.0000
199 2414.4800 0.0580  0.0580 0.0000  230.5979 137.4399 0.0000
100 -98.6100 -0.0543  -0.0536 0.0000  115.1625 164.2755 0.0000
101 -360.4500 -0.0033  -0.0033 0.0000  217.3470 0.0000 0.0000
102 0.0000 0.7498  0.7482 0.0000  0.1747 0.0000 0.0000
103 -4208.9100 0.0715  0.0726 0.0000  129.3103 76.2991 0.0000
104 0.0000 0.7082  0.7089 0.0000  0.3163 0.0000 0.0000
105 -1986.9300 -0.0085  -0.0083 0.0000  194.0494 0.0000 0.0000
106 0.0000 0.6987  0.7014 0.0000  0.1977 0.0000 0.0000
107 -184.9700 0.0555  0.0556 0.0000  22.6011 0.0000 0.0000
108 1691.0900 0.0473  0.0481 0.0000  165.7614 0.1971 0.0000
109 -128.0200 0.0217  0.0216 0.0000  48.4363 0.0000 0.0000
110 2389.2000 0.0854  0.0860 0.0000  193.8882 4.0539 0.0000
111 785.0600 0.0012  0.0008 0.0000  65.5576 0.0000 0.0000
112 0.0000 0.8471  0.8503 0.0000  0.3814 0.0000 0.0000
113 1750.3800 0.0539  0.0542 0.0000  227.4455 0.0000 0.0000
114 -1029.6800 0.0370  0.0374 0.0000  83.1216 0.0000 0.0000
115 -466.5800 0.0060  0.0059 0.0000  220.8317 0.0000 0.0000
116 0.0000 0.7035  0.7043 0.0000  0.2419 0.0000 0.0000
117 0.0000 0.6335  0.6318 0.0000  0.2743 0.0000 0.0000
118 -2012.3500 0.1978  0.1985 0.0000  25.5255 0.0000 0.0000
119 -1335.0100 -0.0123  -0.0119 0.0000  204.7293 0.0000 0.0000
120 0.0000 0.6031  0.6074 0.0000  0.2629 0.0000 0.0000
121 -1131.3700 0.0141  0.0143 0.0000  169.8401 0.0000 0.0000
122 -1241.8500 0.0812  0.0816 0.0000  188.0858 0.0000 0.0000
123 2337.1400 0.0032  0.0042 0.0000  198.2918 0.0000 0.0000
124 -115.2500 0.2075  0.2074 0.0000  3.8951 0.0000 0.0000
125 -806.1300 -0.0042  -0.0043 0.0000  182.6839 0.0000 0.0000
126 2761.1300 0.0391  0.0397 0.0000  199.1030 0.0000 0.0000
127 2166.6800 0.0433  0.0435 0.0000  234.3274 0.0000 0.0000
128 1446.6200 0.0503  0.0505 0.0000  197.0167 0.0000 0.0000
129 -916.1900 0.1168  0.1175 0.0000  14.3114 0.0000 0.0000
130 2071.1200 0.0245  0.0251 0.0000  202.8438 0.0000 0.0000
131 -2513.4700 -0.0314  -0.0307 0.0000  175.0103 0.0000 0.0000
132 641.3300 0.0179  0.0182 0.0000  181.3275 0.0000 0.0000
133 0.0000 0.6312  0.6320 0.0000  0.1857 0.0000 0.0000
134 0.0000 0.5998  0.6006 0.0000  0.1966 0.0000 0.0000
135 0.0000 0.5679  0.5704 0.0000  0.4963 0.0000 0.0000
136 2798.3400 0.0688  0.0693 0.0000  219.4819 0.0000 0.0000
137 -148.4200 0.0635  0.0634 0.0000  6.6647 0.0000 0.0000
138 0.0000 0.6457  0.6423 0.0000  0.1733 0.0000 0.0000
139 171.4700 -0.0154  -0.0151 0.0000  209.3296 0.0000 0.0000
140 -2207.7400 0.0154  0.0150 0.0000  42.6466 0.0000 0.0000
141 -1446.7100 0.0348  0.0351 0.0000  190.9262 0.0000 0.0000
142 2247.9800 0.0690  0.0690 0.0000  244.9741 0.0000 0.0000
143 0.0000 0.4945  0.4899 0.0000  0.3945 0.0000 0.0000
144 1807.8200 0.0452  0.0453 0.0000  237.3986 0.0000 0.0000
145 530.4300 -0.0561  -0.0558 0.0000  36.8412 0.0000 0.0000
146 0.0000 0.5908  0.5875 0.0000  0.7707 0.0000 0.0000
147 0.0000 0.6939  0.6945 0.0000  3.5861 0.0000 0.0000
148 5.4100 0.4781  0.4781 0.0000  0.5392 0.0000 0.0000
149 -1864.2300 0.0060  0.0067 -0.0000  153.0327 0.0000 0.0000
150 2228.5500 0.0571  0.0570 0.0000  218.3137 0.0000 0.0000
151 0.0000 0.8605  0.8596 0.0000  0.6574 0.0000 0.0000
152 3442.2100 0.0721  0.0724 0.0000  214.7612 0.0000 0.0000
153 -95.2400 0.0460  0.0414 0.0000  4.3529 0.0000 0.0000
154 1681.8600 -0.0141  -0.0137 0.0000  184.0705 0.0000 0.0000
155 -750.4200 -0.0430  -0.0424 0.0000  79.2930 0.0000 0.0000
156 0.0000 0.6029  0.6072 0.0000  0.8794 0.0000 0.0000
157 601.7500 0.0332  0.0333 0.0000  200.6159 0.0000 0.0000
158 0.0000 0.6435  0.6464 0.0000  4.1510 0.0000 0.0000
159 0.0000 0.6627  0.6668 0.0000  1.1441 0.0000 0.0000
160 2201.7300 0.0297  0.0303 0.0000  241.5370 0.0000 0.0000
161 3676.8300 0.0675  0.0680 0.0000  204.6649 0.0000 0.0000
162 -76.3800 0.0948  0.0946 0.0000  3.3825 0.0000 0.0000
163 4692.0300 0.1299  0.1295 0.0000  212.3585 0.0000 0.0000
164 995.9400 0.0419  0.0428 0.0000  191.7208 0.0000 0.0000
165 -1780.0800 0.1539  0.1558 0.0000  25.5979 0.0000 0.0000
166 -217.7500 0.0596  0.0599 0.0000  4.5992 0.0000 0.0000
167 -313.7600 -0.0266  -0.0262 0.0000  170.9103 0.0000 0.0000
168 0.0000 0.7570  0.7564 0.0000  0.4612 0.0000 0.0000
169 1534.1600 0.0544  0.0544 0.0000  187.4626 0.0000 0.0000
170 0.0000 0.7077  0.7066 0.0000  0.2095 0.0000 0.0000
171 0.0000 0.6666  0.6663 0.0000  1.2323 0.0000 0.0000
172 -1341.6900 -0.0034  -0.0032 0.0000  154.0380 0.0000 0.0000
173 2210.3300 0.0547  0.0551 0.0000  165.5593 0.0000 0.0000
174 0.0000 0.6644  0.6641 0.0000  0.2012 0.0000 0.0000
175 0.0000 0.6832  0.6829 0.0000  0.1692 0.0000 0.0000
176 2263.8300 0.0272  0.0284 0.0000  202.7965 0.0000 0.0000
177 -684.3000 0.0045  0.0044 0.0000  211.8676 0.0000 0.0000
178 -4002.8900 0.0020  0.0016 -0.0000  135.9697 0.0000 0.0000
179 2410.7700 0.0571  0.0572 0.0000  216.1653 0.0000 0.0000
180 0.0000 0.5248  0.5248 0.0000  1.1329 0.0000 0.0000
181 0.0000 0.7026  0.7031 0.0000  0.1475 0.0000 0.0000
182 2173.1500 0.0076  0.0082 0.0000  223.6326 0.0000 0.0000
183 0.0000 0.6700  0.6697 0.0000  0.3872 0.0000 0.0000
184 0.0000 0.7054  0.7065 0.0000  0.6223 0.0000 0.0000
185 0.0000 0.6608  0.6647 0.0000  0.6596 0.0000 0.0000
186 0.0000 0.6069  0.6103 0.0000  1.3915 0.0000 0.0000
187 2128.4800 0.0449  0.0451 0.0000  226.0330 0.0000 0.0000
188 2682.7100 0.0386  0.0429 0.0000  146.5342 0.0000 0.0000
189 -3077.8900 -0.0707  -0.0705 0.0000  136.5454 0.0000 0.0000
190 3146.7500 0.0755  0.0757 0.0000  225.8423 0.0000 0.0000
191 -93.0200 0.1052  0.1031 0.0000  3.5940 0.0000 0.0000
192 0.0000 0.6971  0.6983 0.0000  0.7053 0.0000 0.0000
193 -374.4400 -0.0041  -0.0040 0.0000  185.6154 0.0000 0.0000
194 343.7400 0.1177  0.1184 -0.0000  61.1591 23004190867456.0000 0.0000
195 -47.8600 0.0513  0.0477 0.0000  1.9730 0.0000 0.0000
196 2768.3000 0.0747  0.0748 0.0000  190.7533 225638064.0000 0.0000
197 260.2200 0.0127  0.0128 0.0000  212.6350 1980964.2500 0.0000
198 451.9500 0.0471  0.0478 0.0000  177.6025 582009984.0000 0.0000
199 0.0000 0.6776  0.6785 0.0000  0.6438 0.0000 0.0000
100 1773.8900 0.0420  0.0423 0.0000  198.2558 4050505.7500 0.0000
101 0.0000 0.6535  0.6559 0.0000  0.4636 0.0000 0.0000
102 4688.4000 0.1005  0.1020 0.0000  181.8766 355648576.0000 0.0000
103 0.0000 0.6671  0.6673 0.0000  0.2111 0.0000 0.0000
104 4694.9500 0.0488  0.0513 0.0000  227.7485 3360903168.0000 0.0000
105 0.0000 0.5247  0.5251 0.0000  0.9532 0.0000 0.0000
106 1604.5000 0.0108  0.0112 0.0000  164.2907 191510464.0000 0.0000
107 0.0000 0.6827  0.6829 0.0000  0.6954 0.0000 0.0000
108 2786.9200 0.0413  0.0472 0.0000  240.5714 0.0000 0.0000
109 0.0000 0.7185  0.7006 0.0000  0.8235 0.0000 0.0000
110 -860.8500 0.0295  0.0296 0.0000  108.2803 12248998912.0000 0.0000
111 -2245.0900 0.1133  0.1169 0.0000  195.4688 26547002.0000 0.0000
112 -526.8100 -0.0195  -0.0196 0.0000  213.9349 116558.6953 0.0000
113 0.0000 0.5901  0.5903 0.0000  0.3275 0.0000 0.0000
114 0.0000 0.6773  0.6808 0.0000  0.2685 0.0000 0.0000
115 3241.1800 0.0421  0.0439 0.0000  162.5054 10513108.0000 0.0000
116 4186.1200 0.0941  0.0958 0.0000  188.7135 223238.3438 0.0000
117 5026.6100 0.0778  0.0824 0.0000  141.3934 21838.8008 0.0000
118 2582.8300 0.0184  0.0200 0.0000  190.6164 0.0000 0.0000
119 1641.3900 0.0497  0.0500 0.0000  168.2815 0.0000 0.0000
120 0.0000 0.6520  0.6540 0.0000  0.3518 0.0000 0.0000
121 1845.8700 0.0557  0.0556 0.0000  256.0860 0.0000 0.0000
122 -3242.5900 0.0182  0.0175 0.0000  155.9915 301406.5000 0.0000
123 2376.9100 0.0536  0.0542 0.0000  181.8701 410275.0312 0.0000
124 1182.9500 0.0784  0.0776 0.0000  204.5596 9929146.0000 0.0000
125 -823.3100 -0.0040  -0.0042 0.0000  158.0936 1.1304 0.0000
126 -389.3600 0.0046  0.0046 0.0000  181.1473 1063.1793 0.0000
127 152.0600 0.0240  0.0241 0.0000  166.9591 0.0000 0.0000
128 0.0000 0.6430  0.6427 0.0000  0.6244 0.0000 0.0000
129 769.1100 0.0406  0.0411 0.0000  160.3491 0.0000 0.0000
130 1365.0100 0.0169  0.0189 0.0000  92.9652 14009039.0000 0.0000
131 -344.2500 0.0244  0.0250 0.0000  48.6274 8532776.0000 0.0000
132 974.9500 0.0370  0.0372 0.0000  222.1432 0.0000 0.0000
133 0.0000 0.5742  0.6023 0.0000  0.3312 0.0000 0.0000
134 1808.1700 0.0561  0.0563 0.0000  179.0772 0.0000 0.0000
135 -1789.0500 -0.0157  -0.0163 0.0000  190.9716 0.0000 0.0000
136 -278.0200 -0.0059  -0.0061 0.0000  216.6102 857.2132 0.0000
137 3927.8300 0.0858  0.0874 0.0000  178.0741 103.6893 0.0000
138 0.0000 0.6077  0.6061 0.0000  0.3401 0.0000 0.0000
139 0.0000 0.7088  0.7127 0.0000  1.1902 0.0000 0.0000
140 0.0000 0.5715  0.5731 0.0000  0.8410 0.0000 0.0000
141 2250.7100 0.0496  0.0498 0.0000  196.0799 0.0000 0.0000
142 339.1900 0.0210  0.0210 0.0000  196.5109 0.0000 0.0000
143 0.0000 0.7426  0.7440 0.0000  1.3057 0.0000 0.0000
144 -331.7000 -0.0062  -0.0063 0.0000  172.0461 2262.9346 0.0000
145 0.0000 0.6185  0.6185 0.0000  0.4241 0.0000 0.0000
146 -1321.9400 0.0363  0.0366 0.0000  42.3208 525193.0000 0.0000
147 -440.3300 0.0185  0.0190 0.0000  152.7530 21666.5312 0.0000
148 2490.2000 0.0692  0.0694 0.0000  203.1126 0.0000 0.0000
149 4555.0100 0.0790  0.0792 0.0000  273.4256 21.5557 0.0000
150 0.0000 0.5125  0.5098 0.0000  0.4694 0.0000 0.0000
151 -589.2400 0.0018  0.0022 0.0000  209.6508 0.0000 0.0000
152 -1939.0700 -0.0388  -0.0387 0.0000  198.1350 0.0000 0.0000
153 0.0000 0.6084  0.6047 0.0000  0.2029 0.0000 0.0000
154 3117.8600 0.0678  0.0684 0.0000  231.8152 0.0000 0.0000
155 1641.2000 0.0274  0.0285 0.0000  197.1356 0.0000 0.0000
156 0.0000 0.6019  0.6001 0.0000  0.5239 0.0000 0.0000
157 0.0000 0.6336  0.6318 0.0000  0.5897 0.0000 0.0000
158 0.0000 0.6281  0.6265 0.0000  0.3841 0.0000 0.0000
159 1398.6100 0.0175  0.0204 0.0000  144.5121 0.0000 0.0000
160 4229.7800 0.0905  0.0902 0.0000  174.5958 0.5521 0.0000
161 921.3200 -0.0461  -0.0453 0.0000  68.9988 10581.7158 0.0000
162 -936.6200 -0.0042  -0.0041 0.0000  193.3484 0.0000 0.0000
163 849.0000 0.0288  0.0291 0.0000  199.3740 0.0000 0.0000
164 1875.3600 0.0311  0.0317 0.0000  148.1061 0.0000 0.0000
165 0.0000 0.5949  0.5981 0.0000  0.2661 0.0000 0.0000
166 -2117.9200 -0.0313  -0.0314 0.0000  183.7403 0.0000 0.0000
167 0.0000 0.6333  0.6356 0.0000  0.5618 0.0000 0.0000
168 -23.9800 0.0565  0.0609 0.0000  1.5295 0.0000 0.0000
169 0.0000 0.5404  0.5429 0.0000  0.6292 0.0000 0.0000
170 0.0000 0.6519  0.6542 0.0000  0.6146 0.0000 0.0000
171 2524.2600 0.0685  0.0686 0.0000  181.0430 0.0000 0.0000
172 2509.8600 0.0670  0.0676 0.0000  212.0559 0.0000 0.0000
173 0.0000 0.5327  0.5317 0.0000  0.4878 0.0000 0.0000
174 2761.4900 0.0787  0.0788 0.0000  203.8031 0.0000 0.0000
175 0.0000 0.5215  0.5139 0.0000  0.3457 0.0000 0.0000
176 0.0000 0.4944  0.4927 0.0000  0.6074 0.0000 0.0000
177 873.3000 0.0563  0.0569 0.0000  189.0922 0.0000 0.0000
178 -2891.3600 -0.0444  -0.0441 0.0000  244.6407 0.0000 0.0000
179 2421.7700 0.0342  0.0343 0.0000  193.8024 0.0000 0.0000
180 969.4300 0.0250  0.0250 0.0000  206.1322 0.0000 0.0000
181 -1107.0300 -0.0044  -0.0042 0.0000  199.8170 0.0000 0.0000
182 246.2600 0.0068  0.0075 0.0000  56.4702 0.0000 0.0000
183 -1802.0800 -0.0316  -0.0308 0.0000  172.7222 0.0000 0.0000
184 0.0000 0.5675  0.5685 0.0000  0.4584 0.0000 0.0000
185 1259.6800 0.0523  0.0532 0.0000  150.5387 0.0000 0.0000
186 92.2500 0.0266  0.0270 0.0000  169.0986 0.0000 0.0000
187 0.0000 0.5755  0.5774 0.0000  0.8186 0.0000 0.0000
188 3794.5700 0.0695  0.0716 0.0000  190.8603 0.0000 0.0000
189 2289.5400 0.0576  0.0577 0.0000  234.7638 0.0000 0.0000
190 -554.4400 0.0036  0.0035 0.0000  182.3309 0.0000 0.0000
191 249.7700 0.0240  0.0241 0.0000  84.0572 0.0000 0.0000
192 359.3600 0.0246  0.0247 0.0000  197.7852 0.0000 0.0000
193 2843.0300 0.0566  0.0575 0.0000  184.3916 0.0000 0.0000
194 2657.1500 0.0560  0.0568 0.0000  202.0717 0.0000 0.0000
195 503.9000 0.0526  0.0538 0.0000  188.5427 0.0000 0.0000
196 4130.1500 0.1240  0.1242 0.0000  191.3049 0.0000 0.0000
197 2048.5300 0.0206  0.0205 0.0000  172.6761 0.0000 0.0000
198 2923.2500 0.0615  0.0616 0.0000  249.2378 0.0000 0.0000
199 -5550.6400 -0.1136  -0.1116 0.0000  167.8634 0.0000 0.0000
100 0.0000 0.6007  0.5999 0.0000  0.8177 0.0000 0.0000
101 -1463.2500 -0.0174  -0.0170 0.0000  210.8178 0.0000 0.0000
102 2531.0100 0.0142  0.0145 0.0000  224.8715 0.0000 0.0000
103 -734.9900 -0.0184  -0.0183 0.0000  207.3923 0.0000 0.0000
104 1784.9400 0.0394  0.0398 0.0000  167.6539 0.0000 0.0000
105 1518.4100 -0.0004  0.0010 0.0000  151.4857 0.0000 0.0000
106 0.0000 0.7231  0.7315 0.0000  1.5752 0.0000 0.0000
107 2157.9600 0.0526  0.0534 0.0000  227.4334 0.0000 0.0000
108 2477.2600 0.1032  0.1045 0.0000  186.5129 0.0000 0.0000
109 3546.9300 0.0489  0.0496 0.0000  192.0976 0.0000 0.0000
110 2014.5000 0.1155  0.1224 0.0000  175.3204 0.0000 0.0000
111 1024.4950 0.0631  0.0642 0.0000  130.9598 0.0000 0.0000
112 2565.4200 0.0917  0.0920 0.0000  190.7512 0.0000 0.0000
113 1660.1500 0.0026  0.0046 0.0000  148.2579 0.0000 0.0000
114 -864.4100 -0.0133  -0.0139 0.0000  164.9089 0.0000 0.0000
115 528.3100 0.0337  0.0338 0.0000  201.5294 0.0000 0.0000
116 1038.3300 0.0346  0.0350 0.0000  201.3137 0.0000 0.0000
117 1790.4800 0.0748  0.0754 0.0000  172.4673 0.0000 0.0000
118 0.0000 0.7263  0.7275 0.0000  2.0786 0.0000 0.0000
119 0.0000 0.5848  0.5861 0.0000  0.8493 0.0000 0.0000
120 339.1200 0.0301  0.0326 0.0000  187.1856 0.0000 0.0000
121 -626.9700 -0.0202  -0.0199 0.0000  79.7286 0.0000 0.0000
122 -1043.8200 -0.0109  -0.0108 0.0000  197.8973 0.0000 0.0000
123 1406.5600 0.0971  0.0982 0.0000  99.8994 0.0000 0.0000
124 3039.5600 0.0802  0.0802 0.0000  191.5011 0.0000 0.0000
125 90.4900 0.0063  0.0064 0.0000  141.8309 0.0000 0.0000
126 1676.1200 0.0490  0.0493 0.0000  192.5243 0.0000 0.0000
127 69.1900 0.0188  0.0208 0.0000  194.9503 0.0000 0.0000
128 0.0000 0.5762  0.5766 0.0000  0.7738 0.0000 0.0000
129 4700.8100 0.1368  0.1369 0.0000  162.9650 0.0000 0.0000
130 0.0000 0.4715  0.4647 0.0000  0.7958 0.0000 0.0000
131 0.0000 0.5289  0.5297 0.0000  6.4758 0.0000 0.0000
132 -1748.5300 -0.0356  -0.0355 0.0000  150.9894 0.0000 0.0000
133 0.0000 0.5350  0.5307 0.0000  0.8429 0.0000 0.0000
134 -3841.9500 -0.0868  -0.0840 0.0000  211.5643 0.0000 0.0000
135 3373.2100 0.0262  0.0284 0.0000  174.7876 0.0000 0.0000
136 5235.7000 0.1082  0.1093 0.0000  184.4996 0.0000 0.0000
137 -1431.2400 0.0124  0.0138 0.0000  178.3987 0.0000 0.0000
138 3827.8900 0.0713  0.0714 0.0000  243.0791 0.0000 0.0000
139 0.0000 0.5700  0.5662 0.0000  1.8229 0.0000 0.0000
140 0.0000 0.2503  0.2223 0.0000  0.6281 0.0000 0.0000
141 3181.8600 0.0571  0.0578 0.0000  237.8514 0.0000 0.0000
142 479.9700 0.0047  0.0048 0.0000  210.7129 0.0000 0.0000
143 556.8000 0.0326  0.0334 0.0000  175.9568 0.0000 0.0000
144 0.0000 0.4538  0.4572 0.0000  1.1080 0.0000 0.0000
145 4428.0700 0.0858  0.0907 0.0000  168.1538 0.0000 0.0000
146 0.0000 0.6189  0.6201 0.0000  1.2296 0.0000 0.0000
147 0.0000 0.3662  0.3683 0.0000  1.0437 0.0000 0.0000
148 1205.8600 -0.0033  -0.0030 0.0000  198.8301 0.0000 0.0000
149 2658.1500 0.1389  0.1394 0.0000  92.8756 0.0000 0.0000
150 4338.7900 0.0838  0.0853 0.0000  188.4565 0.0000 0.0000
151 3395.0800 0.1251  0.1289 0.0000  183.5775 0.0000 0.0000
152 3229.2500 0.0689  0.0730 0.0000  211.6065 0.0000 0.0000
153 1543.9600 0.0346  0.0359 0.0000  211.7173 0.0000 0.0000
154 2893.9600 0.1136  0.1142 0.0000  117.4259 0.0000 0.0000
155 1673.3500 0.0375  0.0368 0.0000  218.5343 0.0000 0.0000
156 -700.9100 0.0238  0.0239 0.0000  84.1586 0.0000 0.0000
157 0.0000 0.5946  0.5918 0.0000  0.6545 0.0000 0.0000
158 2734.1500 0.1154  0.1154 0.0000  117.0796 0.0000 0.0000
159 378.0300 -0.0184  -0.0189 0.0000  22.5483 0.0000 0.0000
160 -2155.3100 -0.0430  -0.0430 0.0000  161.5608 0.0000 0.0000
161 1985.3100 0.0573  0.0572 0.0000  238.6227 0.0000 0.0000
162 0.0000 0.6483  0.6396 0.0000  1.3147 0.0000 0.0000
163 3429.6800 0.0515  0.0513 0.0000  195.1552 0.0000 0.0000
164 3349.2600 0.0826  0.0824 0.0000  178.2682 0.0000 0.0000
165 3343.7300 0.0764  0.0766 0.0000  198.7556 0.0000 0.0000
166 -5392.7200 -0.0588  -0.0573 0.0000  128.1572 0.0000 0.0000
167 3036.2500 0.1559  0.1558 0.0000  110.7430 0.0000 0.0000
168 0.0000 0.6790  0.6724 0.0000  1.1261 0.0000 0.0000
169 0.0000 0.5506  0.5510 0.0000  0.5746 0.0000 0.0000
170 1400.6900 0.0071  0.0071 0.0000  173.0770 0.0000 0.0000
171 0.0000 0.5576  0.5634 0.0000  0.4433 0.0000 0.0000
172 397.2300 0.2060  0.2061 0.0000  18.2372 0.0000 0.0000
173 625.8800 0.0331  0.0334 0.0000  199.4885 0.0000 0.0000
174 0.0000 0.7175  0.7183 0.0000  1.3117 0.0000 0.0000
175 0.0000 0.6051  0.6060 0.0000  0.6239 0.0000 0.0000
176 3557.9600 0.1031  0.1030 0.0000  205.7798 0.0000 0.0000
177 0.0000 0.4932  0.4923 0.0000  0.7660 0.0000 0.0000
178 0.0000 0.6862  0.6862 0.0000  0.7808 0.0000 0.0000
179 0.0000 0.7669  0.7666 0.0000  1.6338 0.0000 0.0000
180 -1480.1100 -0.0251  -0.0254 0.0000  176.5608 0.0000 0.0000
181 1415.9700 0.0716  0.0722 0.0000  149.0137 0.0000 0.0000
182 19.1900 0.0327  0.0328 0.0000  188.5400 0.0000 0.0000
183 -210.4400 0.0068  0.0069 0.0000  163.1382 0.0000 0.0000
184 2426.7700 0.0814  0.0816 0.0000  126.9658 0.0000 0.0000
185 2780.5000 0.0552  0.0554 0.0000  228.1795 0.0000 0.0000
186 4710.6500 0.0990  0.1012 0.0000  134.3529 0.0000 0.0000
187 911.0100 0.0472  0.0477 0.0000  173.1790 0.0000 0.0000
188 1102.1600 0.0559  0.0566 0.0000  177.1246 0.0000 0.0000
189 0.0000 0.6198  0.6600 0.0000  0.8597 0.0000 0.0000
190 0.0000 0.7624  0.7652 0.0000  1.5555 0.0000 0.0000
191 -2887.8700 -0.0965  -0.0981 0.0000  156.9476 0.0000 0.0000
192 4269.0300 0.1484  0.1502 0.0000  141.4970 0.0000 0.0000
193 288.3800 0.0368  0.0370 0.0000  159.1339 0.0000 0.0000
194 2251.5000 0.1124  0.1160 0.0000  177.7009 0.0000 0.0000
195 -3472.2700 -0.0676  -0.0694 0.0000  176.2833 0.0000 0.0000
196 3824.0100 0.0600  0.0609 0.0000  238.9663 0.0000 0.0000
197 0.0000 0.5259  0.5227 0.0000  0.5584 0.0000 0.0000
198 2303.0300 0.0523  0.0537 0.0000  202.6105 0.0000 0.0000
199 -24.0800 0.4860  0.4885 0.0000  2.3106 0.0000 0.0000
100 1527.8300 0.0526  0.0525 0.0000  199.1942 0.0000 0.0000
101 0.0000 0.5397  0.5375 0.0000  0.7588 0.0000 0.0000
102 113.5100 0.0457  0.0463 0.0000  179.5148 0.0000 0.0000
103 4363.8000 0.1132  0.1135 0.0000  192.7138 0.0000 0.0000
104 0.0000 0.5377  0.5383 0.0000  1.0593 0.0000 0.0000
105 796.0700 0.0187  0.0193 0.0000  129.7706 0.0000 0.0000
106 0.0000 0.6367  0.6403 0.0000  0.9688 0.0000 0.0000
107 1015.9700 0.0540  0.0544 0.0000  211.0091 0.0000 0.0000
108 1935.4600 0.0667  0.0672 0.0000  204.4238 0.0000 0.0000
109 0.0000 0.5617  0.5618 0.0000  1.0025 0.0000 0.0000
110 -79.7700 0.0325  0.0327 0.0000  144.1233 0.0000 0.0000
111 0.0000 0.7185  0.7185 0.0000  2.3976 0.0000 0.0000
112 1000.4500 -0.0104  -0.0103 0.0000  195.9811 0.0000 0.0000
113 0.0000 0.5437  0.5436 0.0000  0.6347 0.0000 0.0000
114 1080.3300 0.0326  0.0333 0.0000  132.4702 0.0000 0.0000
115 0.0000 0.4555  0.4552 0.0000  0.9591 0.0000 0.0000
116 0.0000 0.7607  0.7608 0.0000  2.1037 0.0000 0.0000
117 0.0000 0.5509  0.5498 0.0000  0.7355 0.0000 0.0000
118 0.0000 0.5317  0.5264 0.0000  0.5955 0.0000 0.0000
119 0.0000 0.6242  0.6213 0.0000  1.0619 0.0000 0.0000
120 -1983.1600 -0.0571  -0.0574 0.0000  197.7448 0.0000 0.0000
121 0.0000 0.5052  0.5039 0.0000  0.5866 0.0000 0.0000
122 1215.7400 0.0511  0.0511 0.0000  196.3149 0.0000 0.0000
123 3908.4200 0.0813  0.0822 0.0000  189.6703 0.0000 0.0000
124 601.8400 0.0247  0.0253 0.0000  233.2225 0.0000 0.0000
125 1980.8200 0.0542  0.0547 0.0000  177.4151 0.0000 0.0000
126 169.8700 0.0464  0.0460 0.0000  11.5949 0.0000 0.0000
127 2776.4700 0.0512  0.0515 0.0000  194.8540 0.0000 0.0000
